comm_id,city,district,title,title_1,session,ordinal_no,sitting,date,url
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B0X
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B0Y
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B0Z
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B10
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B11
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B12
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B13
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B14
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B15
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B16
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B17
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B18
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B19
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1A
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1B
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1C
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1D
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1E
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1F
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1G
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1H
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1I
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1J
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1K
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1L
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1M
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1N
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1O
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1P
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1Q
gc0925504,서울특별시,금천구,본회의,정례회,255회 ,제9대,제4차,2025.7.3,https://council.geumcheon.go.kr/confer/pop.php?code=072B1R
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B04
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B05
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B06
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B07
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B08
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B09
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B0A
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B0B
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B0C
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B00
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B01
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B02
gc0925401,서울특별시,금천구,본회의,임시회,254회 ,제9대,제1차,2025.4.8,https://council.geumcheon.go.kr/confer/pop.php?code=071B03
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0H
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0I
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0J
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0K
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0L
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0M
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0N
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0D
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0E
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0F
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0G
gc0925402,서울특별시,금천구,본회의,임시회,254회 ,제9대,제2차,2025.4.14,https://council.geumcheon.go.kr/confer/pop.php?code=071B0O
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B01
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B02
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B03
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B04
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B05
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B06
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B07
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B08
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B09
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B0A
gc0925301,서울특별시,금천구,본회의,임시회,253회 ,제9대,제1차,2025.2.11,https://council.geumcheon.go.kr/confer/pop.php?code=070B00
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0B
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0C
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0D
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0E
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0F
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0G
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0H
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0I
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0J
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0K
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0L
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0M
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0N
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0O
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0P
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0Q
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0R
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0S
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0T
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0U
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0V
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0W
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0X
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0Y
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B0Z
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B10
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B11
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B12
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B13
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B14
gc0925302,서울특별시,금천구,본회의,임시회,253회 ,제9대,제2차,2025.2.20,https://council.geumcheon.go.kr/confer/pop.php?code=070B15
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB08
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB09
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0A
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0B
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0C
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0D
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0E
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0F
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0G
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0H
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0I
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0J
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0K
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB00
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB01
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB02
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB03
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB04
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB05
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB06
gc0925201,서울특별시,금천구,본회의,임시회,252회 ,제9대,제1차,2024.11.22,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB07
gn0925202,서울특별시,강남구,본회의,임시회,252회 ,제9대,제2차,2024.12.3,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0L
gn0925202,서울특별시,강남구,본회의,임시회,252회 ,제9대,제2차,2024.12.3,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0M
gn0925202,서울특별시,강남구,본회의,임시회,252회 ,제9대,제2차,2024.12.3,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0N
gc0925203,서울특별시,금천구,본회의,임시회,252회 ,제9대,제3차,2024.12.4,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0Y
gc0925203,서울특별시,금천구,본회의,임시회,252회 ,제9대,제3차,2024.12.4,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB0Z
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2F
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2G
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2H
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2I
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2J
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2K
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2L
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB10
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB11
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB12
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB13
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB14
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB15
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB16
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB17
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB18
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB19
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1A
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1B
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1C
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1D
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1E
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1F
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1G
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1H
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1I
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1J
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1K
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1L
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1M
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1N
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1O
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1P
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1Q
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1R
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1S
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1T
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1U
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1V
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1W
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1X
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1Y
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB1Z
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB20
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB21
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB22
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB23
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB24
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB25
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB26
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB27
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB28
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB29
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2A
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2B
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2C
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2D
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2E
gc0925204,서울특별시,금천구,본회의,정례회,252회 ,제9대,제4차,2024.12.20,https://council.geumcheon.go.kr/confer/pop.php?code=06ZB2M
gc0925101,서울특별시,금천구,본회의,임시회,251회 ,제9대,제1차,2024.9.2,https://council.geumcheon.go.kr/confer/pop.php?code=06YB02
gc0925101,서울특별시,금천구,본회의,임시회,251회 ,제9대,제1차,2024.9.2,https://council.geumcheon.go.kr/confer/pop.php?code=06YB03
gc0925101,서울특별시,금천구,본회의,임시회,251회 ,제9대,제1차,2024.9.2,https://council.geumcheon.go.kr/confer/pop.php?code=06YB04
gc0925101,서울특별시,금천구,본회의,임시회,251회 ,제9대,제1차,2024.9.2,https://council.geumcheon.go.kr/confer/pop.php?code=06YB05
